epoch,train_loss,eval_loss,eval_top1,eval_top5
139,1.1990132772759214,0.4268145637375534,90.85350326246517,99.15923572710365
140,1.1865888899319792,0.41277211600048525,91.05732491851612,99.05732489907817
141,1.1952313054097843,0.4109004114957372,90.85350330134106,99.13375796178345
142,1.192875432641539,0.44754458310497797,90.03821659938545,98.9044587153538
143,1.18599281245715,0.44912106436528976,90.52229295475468,99.18471343411002
144,1.190678062504285,0.4232757708980779,91.0063693878757,99.2101911411164
145,1.1807208436809173,0.45298629553454695,90.57324842708125,99.1592356687898
146,1.185492897686893,0.4843284248698289,90.08917193564639,99.0828025477707
147,1.18983092536665,0.43913542196249505,90.08917205227408,99.18471337579618
148,1.1728437583740443,0.42810506308154694,90.5987261438066,99.28662420382166
149,1.1815547763484797,0.40727036999289395,90.85350315555645,99.0828025477707
150,1.1832199276310125,0.4474490080821286,90.16560517329319,99.18471337579618
151,1.183151557020945,0.4113697079108779,90.67515931342058,98.98089171974522
152,1.1915153297659469,0.4696270902141644,90.57324836876742,99.10828025477707
153,1.1903929514427707,0.42561251794836324,90.70063705930285,99.03184713375796
154,1.1784013983321517,0.458107428429233,90.3439491126188,99.03184713375796
155,1.180102475701946,0.44018962171427006,90.47133758933681,99.31210196914186
156,1.1740552154305863,0.4282030178255336,90.5732484853951,99.21019108280255
157,1.1812997550180513,0.4504282694409607,90.29299364029222,98.90445859872611
158,1.1752001586025709,0.40244165598966514,90.9044587153538,99.31210191082802
159,1.1686948864427331,0.4106192599132562,91.03184714347694,99.3375796178344
160,1.1635323746563637,0.43185940797921196,90.59872619240147,99.18471337579618
161,1.165311333251326,0.4731588955176104,90.44585998923915,98.90445865703995
162,1.1628368684690293,0.42780324184211194,91.10828026449605,99.13375796178345
163,1.1647571668232957,0.4134558181967705,91.28662432044935,99.13375796178345
164,1.1696730019295052,0.4407454432271848,90.9554140710527,99.10828025477707
165,1.1685232152677563,0.43669425366031134,90.98089178777803,99.3375796178344
166,1.1575322020543766,0.4105397877875407,91.26114661344297,99.13375796178345
167,1.1714290478458143,0.39922948741988773,91.66878981863617,99.23566878980891
168,1.159674636305195,0.4168876309835227,91.2356689064366,99.28662420382166
169,1.1501762001481775,0.44429568632772776,90.08917198424126,99.0828025477707
170,1.1607394251104903,0.4585484556559544,90.44585998923915,99.05732484076434
171,1.1528698695849067,0.42379431198357015,90.90445866675893,99.23566878980891
172,1.1591506428914526,0.4227552981817039,91.4140126999776,99.0828025477707
173,1.1519491705175948,0.40990109678286657,91.31210202745571,99.28662420382166
174,1.153095436422792,0.40226015648264796,91.54140139051303,99.1592356687898
175,1.162403888898353,0.40161325065193665,91.7197452326489,99.31210191082802
176,1.1518990030027416,0.4417813169007089,90.95541402245783,99.21019108280255
177,1.1524246163564185,0.4313766556712473,91.08280266439839,99.0828025477707
178,1.1502614641842777,0.428895400242441,90.95541412936655,98.95541401273886
179,1.1473533502996784,0.43705944070390834,90.98089177805906,99.23566878980891
180,1.1456853543242362,0.4116374756044643,91.41401274857247,99.18471337579618
181,1.14302990044633,0.4091328560926352,90.9554140321768,99.28662420382166
182,1.1516414472501573,0.4181626009409595,91.4140126999776,99.10828025477707
183,1.1411793966815895,0.40733133066991334,91.46496816258522,99.26114649681529
184,1.1426762260802805,0.4043346137757514,91.64331221853851,99.31210191082802
185,1.150507871418783,0.4266855226162892,90.54777081726463,99.28662420382166
186,1.1408081740549165,0.40631241950259844,91.51592362519283,99.23566878980891
187,1.1279606639522395,0.4065837103432151,91.51592368350667,99.1592356687898
188,1.1368201121892014,0.42386428842498997,91.05732495739201,99.26114649681529
189,1.1445150114085576,0.4054017470672632,91.69426763255126,99.1592356687898
190,1.1317568102928057,0.40472576599971505,91.51592357659796,99.31210191082802
191,1.1409287469027793,0.4044459382667663,91.94904470261496,99.2866242621355
192,1.1391921043395996,0.38104786407416036,91.71974518405403,99.23566878980891
193,1.1384134831493848,0.40055159389593037,91.94904459570624,99.36305732484077
194,1.1385475723710778,0.40461932932115663,91.84713387458947,99.38853503184713
195,1.1315876490449253,0.4093929847106812,92.00000006803282,99.36305738315461
196,1.137114652215618,0.40767625382751416,92.02547771672535,99.23566878980891
197,1.132332243331491,0.4269307126588882,91.59235674621193,99.13375796178345
198,1.1356805448662746,0.3937412909071916,91.69426752564254,99.21019108280255
199,1.1222396582773286,0.39249095793742284,92.28025478678904,99.23566878980891
200,1.1276074647903442,0.39564510230425814,91.87261147468713,99.26114649681529
201,1.1278164827660337,0.41536598436392036,91.38853509987995,99.1592356687898
202,1.1322827126881847,0.4001206497363983,91.94904459570624,99.26114649681529
203,1.1312419078121447,0.3877051457250194,92.25477707978267,99.23566878980891
204,1.1259649044846836,0.41202892734746266,91.41401274857247,99.31210191082802
205,1.1296271559310287,0.3820031277617072,92.38216567312836,99.31210191082802
206,1.1306285155962592,0.3943230920764291,91.97452235130747,99.31210191082802
207,1.1191319668129698,0.39466046326858983,92.25477712837754,99.23566878980891
208,1.1163882751987404,0.40640357096483753,92.10191088633933,99.26114649681529
209,1.1162488395220613,0.39688094731349094,91.71974533955762,99.3375796178344
210,1.1221540398793677,0.4156326432288832,91.21019115083537,99.21019108280255
211,1.1187694382994142,0.4156970197607757,91.74522289106041,98.95541401273886
212,1.1327261271542066,0.38698417130549245,92.40764337041576,99.3375796178344
213,1.1238638031972599,0.3870667855564956,92.35668801471687,99.43949044585987
214,1.119054420353615,0.3759583613713076,92.12738859334569,99.31210191082802
215,1.1140311744115123,0.3957249174983638,92.28025489369774,99.4140127388535
216,1.1167560440220246,0.3876324346794444,92.48407644283999,99.26114649681529
217,1.1174032900431385,0.39480666758148536,92.61146503618568,99.13375796178345
218,1.1151571682054702,0.389235914638088,92.6114650264667,99.26114649681529
219,1.1200868299562636,0.41206869680410735,92.0764332376468,99.05732484076434
220,1.1199586799699965,0.3932140013746395,92.28025489369774,99.26114655512913
221,1.1178751677682954,0.38747453004311605,92.58598737777419,99.38853503184713
222,1.1209869564396062,0.3865645112011843,92.17834400735843,99.36305732484077
223,1.1133879668092075,0.39855820105713646,92.1528663586659,99.13375796178345
224,1.1186596057186389,0.4105975403299757,92.00000000971897,99.1592356687898
225,1.1161992402925884,0.40027918927229134,92.28025478678904,99.0828025477707
226,1.1146990077136314,0.3989029945689402,92.38216572172323,99.21019108280255
227,1.1112879449374056,0.3958894247120353,92.0764332376468,99.21019108280255
228,1.1061663203043481,0.408366786438948,92.38216566340938,99.13375796178345
229,1.1099778250472185,0.38787651505060255,92.61146508478055,99.28662420382166
230,1.1187042373500458,0.3842438233430219,92.66242044047945,99.31210191082802
231,1.1146266150147948,0.39039643016590436,92.17834400735843,99.26114649681529
232,1.1008103873631725,0.3876651638404579,92.71337585449218,99.23566878980891
233,1.1135054908386648,0.3915025164822864,92.45859884274233,99.1592356687898
234,1.1146888226678926,0.38879492449912295,92.56050961245397,99.21019108280255
235,1.1137835783501193,0.39698082075756824,92.15286630035206,99.28662420382166
236,1.1081296826062137,0.39233992316920285,92.66242045019843,99.18471337579618
237,1.1048780500072322,0.385041869423192,92.71337580589731,99.4140127388535
238,1.096120925798808,0.38417095395030487,92.4840765497487,99.21019108280255
239,1.1139245229224637,0.39709065715218805,92.81528668251767,99.21019108280255
240,1.1060114102820828,0.38422168084010955,92.22929942137117,99.3375796178344
241,1.1060279787403264,0.3837577930795159,92.40764337041576,99.31210191082802
242,1.1074791215870479,0.3890520893919999,92.22929947968501,99.36305732484077
243,1.1145655471984655,0.39201577701006723,92.07643317933295,99.4140127388535
244,1.1009829321952715,0.38984212792603073,92.1528663586659,99.36305732484077
245,1.10771264115425,0.3952332709131727,92.20382166576992,99.3375796178344
246,1.0994077463672585,0.38880191258943764,92.56050967076781,99.3375796178344
247,1.103149907229698,0.3863897478048968,92.35668801471687,99.36305732484077
248,1.1057195140890879,0.3833533997786273,92.53503196376144,99.38853503184713
249,1.100230674221091,0.38915322999286045,92.35668790780815,99.26114649681529
250,1.0973191767522734,0.390646814092709,92.45859873583362,99.28662420382166
251,1.1000116410320753,0.39377723289902805,92.40764338013473,99.26114649681529
252,1.1063020049709162,0.3845257100330037,92.6624204987933,99.3375796178344
253,1.1009494474489394,0.3926564353059052,92.38216567312836,99.26114649681529
254,1.09585848573136,0.39593413368531855,92.30573260070412,99.23566878980891
255,1.1002421917980665,0.3956607279010639,92.50955420816021,99.28662420382166
256,1.0953635940813038,0.3841039031933827,92.33121020080178,99.28662420382166
257,1.095856971936683,0.38279536486051646,92.38216561481451,99.18471337579618
258,1.1035788369505373,0.38926971013378947,92.50955414984637,99.36305732484077
259,1.1075016423447492,0.3808384737733063,92.63694279178692,99.36305732484077
260,1.0976235131694847,0.3860263404990457,92.38216572172323,99.31210191082802
261,1.0974387126426175,0.38014527456775593,92.33121030771049,99.28662420382166
262,1.0975575202131924,0.3827303937020575,92.53503196376144,99.3375796178344
263,1.0944950123355812,0.38839869150690215,92.33121024939665,99.28662420382166
264,1.0978820748525122,0.389502382187327,92.25477718669138,99.21019108280255
265,1.0968511218894017,0.385215521318138,92.56050967076781,99.26114649681529
266,1.0988688811863938,0.38548951737819964,92.50955425675508,99.23566878980891
267,1.101827810888421,0.38061608335774416,92.71337591280603,99.31210191082802
268,1.0972555222576612,0.3838412674255432,92.58598737777419,99.26114649681529
269,1.0934433038920572,0.3821883182654715,92.73885356149856,99.31210191082802
270,1.0962654809429222,0.3797959924427567,92.76433132681878,99.28662420382166
271,1.0984063344459012,0.38587829589084455,92.76433132681878,99.28662420382166
272,1.0946943678268015,0.389137880221294,92.63694273347308,99.31210191082802
273,1.0946092785221258,0.3827281472105889,92.58598737777419,99.28662420382166
274,1.0987878678596184,0.3827934848199225,92.56050967076781,99.26114649681529
275,1.095880003824626,0.38483531390785414,92.58598731946034,99.21019108280255
276,1.0930828574585587,0.3770529024692098,92.43312113573597,99.21019108280255
277,1.0945373544954273,0.38443737313246273,92.6114650264667,99.23566878980891
278,1.100554056363563,0.38170313250866666,92.66242044047945,99.28662420382166
279,1.0981282420354346,0.3846962164883401,92.43312107742213,99.31210191082802
280,1.100506114633116,0.3763053409612862,92.56050967076781,99.36305732484077
281,1.0978339404275972,0.381323888058875,92.35668801471687,99.28662420382166
282,1.0945530248014894,0.38097941854577155,92.63694279178692,99.31210191082802
283,1.0958898083804405,0.38890898210607516,92.63694273347308,99.31210191082802
284,1.0960301830344004,0.38062011196734796,92.68789820579966,99.28662420382166
285,1.1003719453942287,0.3884719103574753,92.4076434287296,99.28662420382166
286,1.0934710976195663,0.3803205379217294,92.61146508478055,99.3375796178344
287,1.0840455930526942,0.3801336640651059,92.43312113573597,99.23566878980891
288,1.0921616962511245,0.3898446086295851,92.50955425675508,99.3375796178344
289,1.0898567405465531,0.38621394056803104,92.50955425675508,99.26114649681529
290,1.084092378616333,0.3812460963171758,92.71337591280603,99.31210191082802
291,1.0909513937283868,0.3796369564077657,92.58598737777419,99.31210191082802
292,1.0940706827869153,0.38280422201961467,92.45859884274233,99.21019108280255
293,1.088783029007585,0.38867387938271664,92.4076434287296,99.28662420382166
294,1.0971942764438996,0.37704872425954056,92.61146508478055,99.26114649681529
295,1.0988841448744682,0.38955764008175797,92.56050967076781,99.28662420382166
296,1.0912836545134244,0.3834622168882637,92.68789820579966,99.23566878980891
297,1.0917459758993697,0.38338373601436615,92.45859884274233,99.31210191082802
298,1.0923859207597497,0.3824493641534429,92.50955419844124,99.31210191082802
299,1.0932735188366616,0.3857715561739199,92.48407649143486,99.26114649681529
300,1.100945582128551,0.39020784551930277,92.56050961245397,99.26114649681529
301,1.0951693466264907,0.38358349461464364,92.30573260070412,99.28662420382166
302,1.0943623830194342,0.38018056915064524,92.56050967076781,99.3375796178344
303,1.0885944513425434,0.38077962945600985,92.66242044047945,99.28662420382166
304,1.096812409897373,0.3853738417519126,92.50955425675508,99.31210191082802
305,1.0898403696817895,0.3821920775911611,92.58598737777419,99.36305732484077
306,1.099006032290524,0.39309358730058,92.4840765497487,99.31210191082802
307,1.100420019397997,0.3886251290550657,92.50955425675508,99.28662420382166
308,1.0968490381763405,0.3806229462783048,92.73885356149856,99.31210191082802
309,1.0846573130725181,0.3806374834297569,92.58598737777419,99.28662420382166
